datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_perM,epi_confirmed_new,epi_confirmed_new_perM,epi_dead,epi_dead_perM,epi_dead_new,epi_dead_new_perM,epi_tests,epi_tests_perK,epi_tests_new,epi_tests_new_perK,stats_pop_tot,stats_hosp_beds_perK
2020-01-22,WSM,,9,3,0,6,0,0,0,5,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13992,0,0,0,0,5,0,4,-0.0076,4.8364,5.1652,4.4561,,,-0.0593,,0.0815,,,,,,,,,,,,,,,,,,,,
2020-01-23,WSM,,17,5,0,12,0,2,1,7,0.3333,3,3,0,2,0,0,1,0,0,0,0,0,2,1,0,0,624,93,37924,0,0,0,0,10,0,7,0.2836,5.4189,5.9023,4.1528,,,-0.0593,,0.0822,0.1297,,0.3333,,0.3333,,,,,,,,,,,,,,,
2020-01-24,WSM,,19,4,0,15,0,0,0,6,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546,0,0,0,0,13,0,6,0.2215,5.9213,5.4116,4.0249,,,-0.0085,0.0320,0.0542,,,,,,,,,,,,,,,,,,,,
2020-01-25,WSM,,24,3,1,20,0,1,1,6,0.5000,4,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,23471,192,25247,0,0,0,0,10,0,14,-0.0779,5.1813,5.2016,4.3211,,,-0.0085,,0.0681,0.0081,,0.5000,,0.5000,,,,,,,,,,,,,,,
2020-01-26,WSM,,22,4,0,18,0,1,1,2,0.5000,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,92,471,87,0,0,0,0,8,0,14,0.0116,5.5815,5.3000,4.1216,0.0407,,-0.0357,,0.0849,0.8366,,0.5000,,0.5000,,,,,,,,,,,,,,,
2020-01-27,WSM,,29,12,0,17,0,0,0,6,,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28592,0,0,0,0,7,0,22,-0.3221,5.1937,5.3290,4.2591,,,-0.0071,0.0333,0.0424,,,,,,,,,,,,,,,,,,,,
2020-01-28,WSM,,10,3,0,7,0,0,0,3,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13106,0,0,0,0,5,0,5,-0.5480,5.0935,5.3439,4.2206,-0.0407,-0.0491,-0.0168,0.0333,0.0742,,,,,,,,,,,,,,,,,,,,
2020-01-29,WSM,,25,6,0,19,0,1,0,2,0.0000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,0,588,0,0,0,0,18,0,7,0.3137,5.2812,5.5422,3.9115,,,-0.0593,,0.0806,0.0000,,,,,,,,,,,,,,,,,,,
2020-01-30,WSM,,40,17,2,21,0,1,1,3,0.5000,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,104,399,1531,0,0,0,0,10,0,30,0.0574,4.8074,5.1116,4.6167,-0.1169,-0.0934,-0.0466,-0.0435,0.0630,0.7932,,1.0000,,1.0000,,,,,,,,,,,,,,,
2020-01-31,WSM,,20,7,1,12,0,0,0,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,14,0,6,-0.3032,5.1876,5.2480,4.2942,,,-0.0529,,0.0699,,,,,,,,,,,,,,,,,,,,
2020-02-01,WSM,,13,5,0,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0.4323,5.4355,5.6070,3.8210,,,-0.0593,,0.0606,,,,,,,,,,,,,,,,,,,,
2020-02-02,WSM,,8,4,0,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,-0.0362,5.6940,5.3710,4.5164,,,-0.0577,,0.0828,,,,,,,,,,,,,,,,,,,,
2020-02-03,WSM,,10,6,1,3,0,2,0,2,0.0000,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1228,0,609,0,0,0,0,4,0,6,-0.0411,5.1180,4.8631,4.2913,,,0.0700,,0.0663,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-02-04,WSM,,11,6,0,5,0,0,0,2,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478,0,0,0,0,6,0,5,0.1912,5.6248,5.4719,4.2750,,,,,0.0972,,,,,,,,,,,,,,,,,,,,
2020-02-05,WSM,,10,4,0,6,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,0,0,0,0,6,0,4,-0.2839,5.0704,5.1616,4.2815,,,-0.0564,,0.0728,,,,,,,,,,,,,,,,,,,,
2020-02-06,WSM,,10,4,0,6,0,1,0,2,0.0000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8627,0,1483,0,0,0,0,4,0,6,0.0752,5.6026,5.3118,4.1451,-0.0524,-0.0289,-0.0550,-0.0211,0.0901,0.0000,,,,,,,,,,,,,,,,,,,
2020-02-07,WSM,,9,4,0,5,0,2,0,0,0.0000,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2784,0,0,0,0,0,0,4,0,5,0.4286,5.3612,5.8133,4.2451,,0.0486,-0.0593,,0.0806,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-02-08,WSM,,5,2,0,3,0,1,0,1,0.0000,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,301,0,318,0,0,0,0,4,0,1,-0.0971,4.9492,5.3058,4.1061,,,0.0684,0.0333,0.0459,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-02-09,WSM,,4,3,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,-0.6036,5.0516,5.2629,4.4249,,,,,0.0317,,,,,,,,,,,,,,,,,,,,
2020-02-10,WSM,,11,5,1,5,0,0,0,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,8,0,3,-0.2591,5.1286,5.4007,4.6953,,,,,0.1017,,,,,,,,,,,,,,,,,,,,
2020-02-11,WSM,,5,3,0,2,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,0,0,0,0,3,0,2,0.5750,6.0912,5.5817,4.0046,,,-0.0061,,0.0501,,,,,,,,,,,,,,,,,,,,
2020-02-12,WSM,,8,2,1,5,0,1,0,0,0.0000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1764,0,0,0,0,0,0,3,0,5,-0.0753,5.2499,5.6785,4.3153,,,,,0.0799,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-02-13,WSM,,6,3,1,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,-0.0404,5.3019,5.4366,4.1184,,,0.0093,0.0333,0.0728,,,,,,,,,,,,,,,,,,,,
2020-02-14,WSM,,8,4,0,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,-0.0878,5.3379,5.6313,4.4739,,,-0.0593,,0.0888,,,,,,,,,,,,,,,,,,,,
2020-02-15,WSM,,2,1,0,1,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12491,0,0,0,0,1,0,1,-0.1237,5.2277,5.2057,4.4213,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-16,WSM,,11,5,0,6,0,3,0,0,0.0000,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1825,0,0,0,0,0,0,3,0,8,-0.3391,4.9126,5.1777,4.2446,,,-0.0082,0.0333,0.0549,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-02-17,WSM,,2,0,0,2,0,0,1,1,1.0000,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4919,35,0,0,0,0,1,0,1,0.7345,4.6090,4.9330,4.4745,,,,,0.0163,1.0000,,1.0000,,1.0000,,,,,,,,,,,,,,,
2020-02-18,WSM,,10,3,0,7,0,1,0,0,0.0000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,6,0,4,-0.5633,4.9374,5.0569,4.4958,,,0.0715,0.0333,0.0306,0.0000,,,,,,,,,,,,,,,,,,,
2020-02-19,WSM,,10,3,1,6,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,4,0,6,-0.4559,4.4198,4.9039,4.5702,,,,,0.0920,,,,,,,,,,,,,,,,,,,,
2020-02-20,WSM,,3,0,0,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-21,WSM,,9,3,0,6,0,1,0,0,0.0000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,979,0,0,0,0,0,0,1,0,8,-0.1150,5.4045,5.2807,3.9979,,,-0.0114,0.0333,0.0610,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-02-22,WSM,,9,2,1,6,0,2,0,0,0.0000,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,509,0,0,0,0,0,0,4,0,5,0.4237,5.5160,5.4272,4.2095,,,0.0258,0.0333,-0.0015,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-02-23,WSM,,7,2,1,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,-0.5344,5.3014,5.1756,4.0670,,,0.0684,0.0333,0.0539,,,,,,,,,,,,,,,,,,,,
2020-02-24,WSM,,7,3,0,4,0,0,0,2,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9180,0,0,0,0,4,0,3,0.4170,4.7809,5.2423,4.4079,,,-0.0593,,0.1023,,,,,,,,,,,,,,,,,,,,
2020-02-25,WSM,,26,10,0,16,0,2,0,3,0.0000,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,121,0,3078,0,0,0,0,14,0,12,0.0853,5.2394,5.4559,4.0942,,,-0.0061,0.0333,0.0707,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-02-26,WSM,,16,5,0,11,0,1,0,0,0.0000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,7,0,9,-0.1848,5.1231,5.1762,4.1384,,-0.0570,-0.0593,,0.0823,0.0000,,,,,,,,,,,,,,,,,,,
2020-02-27,WSM,,20,4,2,14,0,0,1,2,1.0000,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2805,1768,0,0,0,0,12,0,8,0.1833,5.6133,5.6762,4.0282,,,-0.0274,-0.0286,0.0817,1.0000,,1.0000,,1.0000,,,,,,,,,,,,,,,
2020-02-28,WSM,,25,8,2,15,0,2,1,3,0.3333,1,2,0,2,0,0,0,0,1,0,0,0,1,1,0,0,129,305,448,0,0,0,1,11,0,13,0.1624,5.5976,5.5630,4.2761,,,-0.0381,0.0333,0.0421,0.7028,,0.5000,,0.5000,,,,,,,,,,,,,,,
2020-02-29,WSM,,22,5,2,15,0,1,0,0,0.0000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,1,9,0,12,0.2225,5.9528,5.4593,4.1633,,,-0.0593,,0.0590,0.0000,,,,,,,,,,,,,,,,,,,
2020-03-01,WSM,,38,11,1,26,0,2,0,3,0.0000,2,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1881,0,1137,0,0,0,1,11,0,26,0.0127,5.1793,5.1306,4.4627,,,-0.0348,-0.0092,0.0707,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-03-02,WSM,,48,11,4,33,0,0,0,12,,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73361,0,0,0,1,26,0,21,-0.1926,4.8823,4.9487,4.3632,-0.0600,-0.0365,-0.0224,-0.0136,0.0643,,,,,,,,,,,,,,,,,,,,
