datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-02-17,LSO,"en,st",33,9,1,23,19,0,0,1,0,0,1,0,0,43,0,0,43,0,9,0,24,-0.096,5.183,5.160,4.620,,,-0.042,-0.051,0.088,,,,,,,
2020-02-18,LSO,"en,st",28,7,0,21,16,0,0,12,0,0,9,0,0,10769,0,0,7982,0,9,0,19,-0.048,5.292,5.380,4.313,,,-0.059,,0.067,,,,,,,
2020-02-19,LSO,"en,st",48,6,0,42,16,2,1,4,0,1,2,280,883,851,0,883,237,0,10,0,38,-0.026,5.498,5.240,4.229,,,0.006,0.033,0.056,0.759,1.000,,,,,
2020-02-20,LSO,"en,st",29,3,0,26,10,1,0,2,0,0,1,140,0,968,0,0,828,0,3,0,26,-0.166,5.801,5.460,4.778,,,-0.017,0.033,0.052,0.000,,,,,,
2020-02-21,LSO,"en,st",17,1,0,16,5,1,0,2,0,0,0,157,0,218,0,0,0,0,5,0,12,-0.076,4.681,5.114,4.212,,,-0.059,,0.088,0.000,,,,,,
2020-02-22,LSO,"en,st",23,0,1,22,14,5,0,2,1,0,1,614,0,1269,241,0,1229,0,3,0,20,-0.172,5.137,5.194,4.096,-0.041,-0.049,-0.048,,0.082,0.000,0.000,,,,,
2020-02-23,LSO,"en,st",34,1,1,32,12,2,1,2,1,1,1,1024,3610,2757,884,3610,2617,0,8,0,26,0.157,5.090,5.124,4.385,,,,,0.096,0.779,0.803,,,,,
2020-02-24,LSO,"en,st",51,9,1,41,30,7,2,1,1,2,0,2603,1766,465,140,1766,0,0,28,0,23,0.155,5.842,5.595,4.307,,,-0.033,,0.076,0.404,0.927,,,,,
2020-02-25,LSO,"en,st",44,8,4,32,25,0,0,5,0,0,2,0,0,4397,0,0,3799,0,22,0,22,0.102,5.566,5.357,4.291,,,-0.017,0.033,0.054,,,,,,,
2020-02-26,LSO,"en,st",75,9,3,63,31,2,0,5,0,0,3,725,0,5772,0,0,4583,0,25,0,50,-0.009,5.505,5.472,4.228,,,-0.023,0.033,0.052,0.000,,,,,,
