date;TWI_num;TWI_num_en;TWI_num_locallangs;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;FAC_num_reliable;FAC_num_unreliable;FAC_num_unknown;FAC_fol_reliable;FAC_fol_unreliable;FAC_fol_unknown;reliabile_num_local;reliabile_num_foreign;unreliabile_num_local;unreliabile_num_foreign;reliabile_fol_local;reliabile_fol_foreign;unreliabile_fol_local;unreliabile_fol_foreign;local_languages;iso3;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close
2020-01-22;19.0;17.0;;12.0;7.0;;;;9406.0;2025.0;7381.0;;;;0.06059374999999999;0.14470272586373706;5.082291895141895;5.177948292448292;4.268710317460318;0.1807015452044008;0.10153097075021034;0.07618082576886136;0.0;0.0;-0.006865425;0.006652999999999999;0.07253040333333334;0.0;0.0;0.014980410134482022;0.004435333333333333;0.01027321827810353;2.0;1.0;;94.0;247.0;;;2.0;;1.0;;94.0;;247.0;['dz'];BTN;;;;;;;
2020-01-23;40.0;26.0;;23.0;17.0;;;;116205.0;19422.0;96783.0;;;;0.05362777777777777;0.11218764795334772;5.4730814862176755;5.271910912190964;4.582355711849957;0.21399979127069915;0.1374729710988835;0.1137712574546772;-0.004522333333333333;-0.0054587777777777785;-0.02587072222222222;-0.0022118148148148145;0.06706122486772488;0.004522333333333333;0.0054587777777777785;0.010594650142063023;0.0022118148148148145;0.010698181185236508;2.0;5.0;2.0;2416.0;3557.0;4586.0;;2.0;;5.0;;2416.0;;3557.0;['dz'];BTN;;;;;;;
2020-01-24;68.0;51.0;;32.0;36.0;;;;108214.0;77033.0;31181.0;;;;0.25013030303030304;0.08411052911299265;5.920283416875522;5.661034356725148;4.33206589390142;0.16264884915811745;0.09086831485822423;0.08138166902634568;0.0;0.0;-0.02222533333333333;0.0;0.05553014120370371;0.0;0.0;0.007189311577212965;0.0;0.00850797733539254;7.0;9.0;2.0;9051.0;12174.0;4081.0;;7.0;;9.0;;9051.0;;12174.0;['dz'];BTN;;;;;;;
2020-01-25;71.0;42.0;;28.0;39.0;;4.0;;136701.0;18316.0;34033.0;;84352.0;;0.0495892857142857;0.10073682320114304;5.480988654503835;5.4466996133741885;4.250569301034196;0.17549510220753226;0.1252203374207707;0.09676123745627233;0.0029091785714285717;0.0;-0.011309220238095238;0.0023760714285714283;0.04561380833333333;0.0029091785714285712;0.0;0.007553165572871778;0.0023760714285714283;0.01300811794332437;5.0;;3.0;67345.0;;1076.0;;5.0;;;;67345.0;;;['dz'];BTN;;;;;;;
2020-01-26;95.0;69.0;;59.0;34.0;;2.0;;98169.0;24944.0;31049.0;;42176.0;;-0.12089189189189192;0.09420403447191876;5.275071689931382;5.184948836027919;4.291506471419736;0.10317411248116;0.08697926848192841;0.08071677771065243;-0.002585727272727273;-0.001726469696969697;-0.031068633333333324;-0.002910075757575757;0.07488411088919501;0.0017995900201360718;0.001726469696969697;0.005700604190202876;0.00198618527688868;0.006493965701162914;13.0;1.0;1.0;11240.0;38.0;205.0;;13.0;;1.0;;11240.0;;38.0;['dz'];BTN;;;;;;;
2020-01-27;79.0;59.0;;35.0;44.0;;;;103126.0;23990.0;79136.0;;;;-0.4259347826086957;0.06348260016602604;5.1598063457706305;5.166884010169725;4.407834793513363;0.0991120627886624;0.07768643818952486;0.06934782569638229;-0.002664328571428572;-0.012079028571428571;-0.024800909523809516;-0.0001322571428571431;0.06034918269841269;0.0023948579833635627;0.004069311386986955;0.006341071968005412;0.002262631210306607;0.008043505420657689;10.0;2.0;3.0;31857.0;1904.0;4391.0;;10.0;;2.0;;31857.0;;1904.0;['dz'];BTN;;;;;;;
2020-01-28;82.0;59.0;;49.0;32.0;;1.0;;284299.0;39078.0;224133.0;;21088.0;;0.03117954545454545;0.09114703009380612;5.447623630404541;5.401316114324516;4.221387626912237;0.11735357640340227;0.0812436154982905;0.049936119588139136;-0.00343725925925926;-0.004168111111111111;-0.02062989583333333;0.0025902037037037035;0.058840039880952384;0.0024763719121144835;0.002979840260387298;0.006588208133110619;0.002252129656960217;0.0075602567983199045;4.0;8.0;3.0;22626.0;1626.0;1107.0;;4.0;;8.0;;22626.0;;1626.0;['dz'];BTN;;;;;;;
2020-01-29;70.0;52.0;;30.0;39.0;1.0;;;129069.0;22156.0;50395.0;56518.0;;;-0.15034687500000002;0.10348971206703222;5.317490800865801;5.437793208874459;4.248676893939394;0.1284929121549578;0.06988093595676953;0.07093897117026261;-0.008163326666666667;-0.00393032;-0.022877647999999997;-0.0007375400000000003;0.062144715619047615;0.0040570896535899546;0.0027206408250753478;0.006953023835466888;0.002505398506545416;0.008616777978379798;6.0;1.0;1.0;6285.0;952.0;183.0;;6.0;;1.0;;6285.0;;952.0;['dz'];BTN;;;;;;;
2020-01-30;163.0;114.0;;71.0;80.0;7.0;5.0;;777431.0;107337.0;278764.0;285890.0;105440.0;;0.13706842105263164;0.06512489844314473;5.5064794549493365;5.417784165967902;4.1091291887496695;0.09370515702735308;0.07189092242854145;0.05560255105339272;-0.000635953125;-0.001711546875;-0.02415683706232491;0.003802234375;0.06174827624820546;0.000635953125;0.0012071572281098356;0.005311481980022035;0.0017376620534714155;0.005307259266457012;2.0;4.0;15.0;1199.0;2282.0;13222.0;;2.0;;4.0;;1199.0;;2282.0;['dz'];BTN;;;;;;;
2020-01-31;149.0;102.0;;75.0;62.0;6.0;6.0;;701726.0;156835.0;134110.0;284253.0;126528.0;;0.20180240963855428;0.05949470199117581;5.338373514416618;5.3871291629826095;4.107799780360128;0.08653219386398009;0.06074645593750441;0.04604567747181031;-0.0029243769230769237;-0.00311749188034188;-0.031635774358974335;0.0012794230769230767;0.07753889326923077;0.001657524124702702;0.0017643255551659594;0.004773039375786246;0.0008957753268306106;0.0038655886473173283;9.0;3.0;4.0;23631.0;6506.0;3546.0;;9.0;;3.0;;23631.0;;6506.0;['dz'];BTN;;;;;;;
