datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_shadow,info_fact_other,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-02-01,370,19,15,31,20568,19349,27806,,0,162,1,207,-0.06473,5.31616,4.33265,5.27695,-0.01158,-0.03519,0.02887,0.01496,-0.02017,0,19,0,1,8,2,0,13,4,0,0,0,
2020-02-02,367,13,4,29,22063,1729,49016,,1,165,4,197,-0.12328,5.27788,4.29198,5.23524,,,,,,1,12,0,0,3,1,0,13,2,0,0,0,
2020-02-03,273,17,5,32,35633,26454,816875,,0,135,8,130,-0.13492,5.20697,4.30893,5.17851,0.03088,0.02298,0.0028,0.06804,-0.00908,0,17,1,0,3,0,0,7,3,0,0,0,
2020-02-04,233,9,2,26,3549,1812,283376,,1,117,0,115,-0.22092,5.15888,4.28976,5.15674,0.03327,-0.04022,0.06839,-0.04401,0.03096,0,9,0,0,2,0,0,13,1,0,0,0,
2020-02-05,179,11,2,12,20429,6841,396180,,0,73,1,105,0.00086,5.31579,4.3024,5.35001,0.03327,0.00994,0.06839,-0.04809,0.04879,0,11,0,0,1,1,0,3,1,0,0,0,
2020-02-06,220,10,6,25,15220,6536,48460,,1,97,3,119,-0.20447,5.16729,4.29254,5.14062,,,,,,1,9,0,1,4,1,0,14,2,0,0,0,
2020-02-07,261,39,2,29,60999,17352,180032,,0,106,4,151,-0.21805,5.2065,4.33611,5.15492,,,,,,0,39,0,0,1,1,0,10,4,0,0,0,
2020-02-08,252,41,3,25,55585,1740,32217,,0,86,0,166,-0.18782,5.10512,4.27178,5.09796,0.03327,-0.04022,0.06839,-0.00316,0.04879,0,41,0,0,2,0,0,10,1,0,0,0,
2020-02-09,207,13,3,42,14191,1878,64685,,0,65,0,142,-0.07871,5.35017,4.28391,5.36457,,,,,,0,13,0,0,2,1,0,28,2,0,0,0,
2020-02-10,209,8,4,38,13610,2516,151228,,1,66,5,137,-0.16485,5.27765,4.26566,5.30582,0.03327,-0.04022,0.02581,0.03205,0.04879,1,7,0,0,2,0,0,20,5,0,0,0,
2020-02-11,231,10,3,23,7710,864,534001,,3,101,2,125,-0.08552,5.15885,4.36863,5.15716,,,,,,2,8,0,0,3,0,0,5,3,0,0,0,
2020-02-12,177,3,3,25,9945,5149,544978,,2,80,2,93,-0.10741,5.18086,4.33884,5.17297,0.01278,-0.00976,0.05691,0.02126,0.04711,0,3,0,0,1,2,0,6,2,0,0,0,
2020-02-13,230,13,13,14,12900,16472,145265,,2,89,5,134,-0.12355,5.22326,4.34847,5.26215,-0.04609,-0.04877,-0.05934,0.07977,-0.04186,0,13,0,6,2,5,0,5,2,0,0,0,
2020-02-14,166,16,1,15,15376,1243,279518,,0,76,0,90,-0.12154,5.2093,4.24073,5.20023,-0.00688,-0.0445,-3e-05,0.0373,0.00346,0,16,0,0,1,0,0,5,2,0,0,0,
2020-02-15,145,18,3,12,30305,932,15751,,0,80,0,65,-0.07443,5.34325,4.24212,5.28314,-0.01461,-0.05537,-0.00353,0.04138,-0.01578,0,18,0,0,3,0,0,4,0,0,0,0,
2020-02-16,154,33,4,16,54984,21608,44459,,0,72,0,82,-0.09458,5.22607,4.25271,5.35724,0.02277,-0.04013,0.04781,0.04616,0.02654,1,32,0,0,2,2,0,7,1,0,0,0,
2020-02-17,144,9,4,15,17059,2839,164391,,1,65,0,78,-0.01204,5.28463,4.37444,5.09962,0.0217,-0.04022,0.02976,0.00345,0.04879,0,9,0,1,1,1,0,5,2,0,0,0,
2020-02-18,201,9,5,17,13613,3000,161454,,1,82,0,118,-0.19532,5.25095,4.31644,5.29748,-0.05353,-0.06947,-0.05934,0.08429,-0.06188,1,8,0,0,2,2,0,9,3,0,0,0,
2020-02-19,212,6,4,19,3291,2057,30156,,2,79,1,130,-0.21335,5.2487,4.39208,5.34011,,,,,,0,6,0,0,1,2,0,9,2,0,0,0,
2020-02-20,127,6,0,10,2018,0,151119,,5,43,0,79,-0.13501,5.24842,4.28134,5.20256,-0.05648,-0.05723,-0.05934,0.08347,-0.07881,0,6,0,0,0,0,0,5,1,0,0,0,
2020-02-21,286,8,7,31,11406,16039,421283,,0,168,1,117,-0.20562,5.14115,4.32717,4.97494,0.02249,-0.04126,0.04144,0.00339,0.03707,0,8,0,0,4,1,0,13,6,0,0,0,
2020-02-22,355,32,8,35,22258,8707,88648,,1,173,0,181,-0.09246,5.13142,4.31725,4.94712,0.01858,-0.04086,0.06027,-0.01789,0.03397,0,32,0,0,7,0,0,9,4,0,0,0,
2020-02-23,535,37,11,50,39781,12665,113363,,1,206,5,323,-0.01183,5.2781,4.2933,5.22445,0.02553,-0.03367,0.04934,0.00088,0.04614,0,37,0,2,4,4,0,19,7,0,0,0,
2020-02-24,727,18,12,77,6967,13584,1697436,,6,321,19,381,-0.05063,5.2686,4.27865,5.24638,0.01035,-0.03999,0.05357,-0.00155,0.02958,3,15,0,0,5,3,0,24,6,0,0,0,
2020-02-25,946,46,17,106,36568,18191,1313239,,4,419,6,517,-0.04905,5.35588,4.29713,5.32471,0.00893,-0.03977,0.03078,0.01119,0.04774,0,46,0,2,11,3,0,17,9,1,0,0,
