datetime,iso,local_languages,info_tweets,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-07-17,SEN,fr,642,415,14,3,106,3,0,96,43493,11272,543364,2923,0,497739,9,233,0,400,-0.034,5.533,5.406,4.350,-0.040,-0.012,-0.030,0.010,0.075,0.206,0.000,,8481.000,112.000,156.000,3.000
2020-07-18,SEN,fr,575,360,13,3,109,2,1,95,53115,964,507729,3659,25,495397,9,229,1,336,0.057,5.583,5.492,4.318,0.025,0.032,-0.040,0.014,0.073,0.018,0.007,,8544.000,63.000,160.000,4.000
2020-07-19,SEN,fr,622,327,7,3,108,1,1,81,25224,11722,590949,642,17,530794,6,285,0,331,0.113,5.632,5.488,4.348,-0.008,0.030,-0.039,0.009,0.067,0.317,0.026,,8669.000,125.000,163.000,3.000
2020-07-20,SEN,fr,752,471,13,3,188,6,0,160,16530,1200,1036713,9256,0,967264,11,384,2,355,0.186,5.785,5.615,4.288,,0.049,-0.049,0.027,0.076,0.068,0.000,,8810.000,141.000,167.000,4.000
2020-07-21,SEN,fr,740,505,17,5,165,7,0,152,19617,7637,1621307,6336,0,1587473,14,328,1,397,0.096,5.565,5.490,4.223,-0.026,-0.038,-0.042,-0.011,0.076,0.280,0.000,,8948.000,138.000,170.000,3.000
2020-07-22,SEN,fr,952,621,10,8,202,4,1,169,20892,33927,1129722,13161,1302,1022600,15,408,1,528,0.035,5.582,5.515,4.275,-0.051,-0.029,-0.031,0.030,0.069,0.619,0.090,,8985.000,37.000,174.000,4.000
2020-07-23,SEN,fr,633,406,11,4,124,1,0,105,27998,13217,884992,1857,0,841441,16,289,1,327,0.079,5.613,5.481,4.312,-0.042,-0.026,-0.034,0.019,0.071,0.321,0.000,,9121.000,136.000,177.000,3.000
2020-07-24,SEN,fr,715,518,12,5,157,1,0,139,56661,14174,1269722,6058,0,1248777,18,301,1,395,0.128,5.665,5.551,4.203,-0.008,0.048,-0.040,0.011,0.078,0.200,0.000,,9266.000,145.000,178.000,1.000
2020-07-25,SEN,fr,1111,874,4,2,151,0,0,125,3517,1659,1107644,0,0,1001809,7,488,0,616,0.050,5.549,5.481,4.402,-0.027,-0.026,-0.031,0.002,0.070,0.321,,,9422.000,156.000,182.000,4.000
2020-07-26,SEN,fr,905,652,15,8,119,6,1,89,28112,35894,674563,17225,1962,454011,3,409,2,491,0.001,5.479,5.420,4.350,0.005,-0.028,-0.028,0.010,0.058,0.561,0.102,,9552.000,130.000,187.000,5.000
2020-07-27,SEN,fr,769,527,12,5,137,0,0,119,13040,4528,1025576,0,0,975016,9,333,0,427,0.105,5.534,5.466,4.241,-0.004,0.048,-0.033,0.014,0.063,0.258,,,9681.000,129.000,191.000,4.000
2020-07-28,SEN,fr,599,374,9,4,124,2,0,99,9087,11497,1259726,7318,0,1152778,7,283,0,309,0.075,5.526,5.378,4.360,-0.041,-0.059,-0.029,0.017,0.071,0.559,0.000,,9764.000,83.000,194.000,3.000
2020-07-29,SEN,fr,771,524,9,7,129,1,0,108,40717,43804,507430,5444,0,486466,13,352,2,404,0.123,5.636,5.503,4.290,0.003,0.001,-0.046,-0.003,0.074,0.518,0.000,,9805.000,41.000,198.000,4.000
2020-07-30,SEN,fr,704,464,11,7,102,2,0,77,25557,25493,272048,6843,0,232526,4,354,0,346,-0.018,5.470,5.345,4.313,-0.058,-0.005,-0.038,0.024,0.069,0.499,0.000,,9961.000,156.000,200.000,2.000
